customer_id,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,RFM_Level
783,12,11,598.65,4,4,4,444,12,STARS
16458,60,7,598.62,4,4,4,444,12,STARS
635,65,8,598.57,4,4,4,444,12,STARS
1785,222,11,597.58,3,4,4,344,11,BIG SPENDER
13093,20,8,597.13,4,4,4,444,12,STARS
22824,13,9,595.63,4,4,4,444,12,STARS
20071,289,5,595.19,3,4,4,344,11,BIG SPENDER
16944,3,15,593.35,4,4,4,444,12,STARS
9299,32,17,592.96,4,4,4,444,12,STARS
19226,59,7,592.81,4,4,4,444,12,STARS
2033,107,6,591.28,4,4,4,444,12,STARS
4184,29,18,588.91,4,4,4,444,12,STARS
10344,168,12,588.9,4,4,4,444,12,STARS
2601,33,8,588.28,4,4,4,444,12,STARS
6067,28,7,587.83,4,4,4,444,12,STARS
16667,317,19,587.76,3,4,4,344,11,BIG SPENDER
18290,124,5,587.51,4,4,4,444,12,STARS
4436,108,21,587.07,4,4,4,444,12,STARS
15084,12,16,586.98,4,4,4,444,12,STARS
13967,96,17,586.78,4,4,4,444,12,STARS
3128,411,7,586.67,3,4,4,344,11,BIG SPENDER
15111,32,19,586.15,4,4,4,444,12,STARS
14083,48,20,585.58,4,4,4,444,12,STARS
4225,69,14,585.28,4,4,4,444,12,STARS
11766,324,6,583.88,3,4,4,344,11,BIG SPENDER
5359,154,22,582.99,4,4,4,444,12,STARS
8351,19,13,582.67,4,4,4,444,12,STARS
23388,282,8,582.61,3,4,4,344,11,BIG SPENDER
13121,311,29,582.39,3,4,4,344,11,BIG SPENDER
9572,233,3,581.91,3,3,4,334,10,BIG SPENDER
5192,293,14,581.89,3,4,4,344,11,BIG SPENDER
11832,63,10,581.29,4,4,4,444,12,STARS
9993,15,9,581.16,4,4,4,444,12,STARS
5404,78,14,580.19,4,4,4,444,12,STARS
2931,19,12,580.13,4,4,4,444,12,STARS
344,36,17,580.12,4,4,4,444,12,STARS
17718,34,26,580.09,4,4,4,444,12,STARS
20306,117,9,579.67,4,4,4,444,12,STARS
13328,34,10,579.63,4,4,4,444,12,STARS
19038,229,4,579.3,3,4,4,344,11,BIG SPENDER
1633,166,12,578.84,4,4,4,444,12,STARS
6163,105,10,578.25,4,4,4,444,12,STARS
19219,20,13,578.18,4,4,4,444,12,STARS
4383,69,13,578.02,4,4,4,444,12,STARS
16320,46,13,577.37,4,4,4,444,12,STARS
7452,29,9,577.21,4,4,4,444,12,STARS
21761,79,7,576.23,4,4,4,444,12,STARS
3589,145,8,575.9,4,4,4,444,12,STARS
7854,83,14,575.43,4,4,4,444,12,STARS
2717,45,14,574.9,4,4,4,444,12,STARS
11033,268,9,573.29,3,4,4,344,11,BIG SPENDER
12852,119,14,572.27,4,4,4,444,12,STARS
89,20,18,571.88,4,4,4,444,12,STARS
389,24,10,571.76,4,4,4,444,12,STARS
6837,307,10,571.58,3,4,4,344,11,BIG SPENDER
15808,106,6,571.08,4,4,4,444,12,STARS
177,48,32,570.08,4,4,4,444,12,STARS
20914,61,4,568.41,4,4,4,444,12,STARS
20201,19,12,568.35,4,4,4,444,12,STARS
9812,28,11,567.38,4,4,4,444,12,STARS
19058,241,6,567.25,3,4,4,344,11,BIG SPENDER
3918,13,19,566.58,4,4,4,444,12,STARS
7329,61,9,566.51,4,4,4,444,12,STARS
6804,0,13,566.42,4,4,4,444,12,STARS
2534,21,14,566.05,4,4,4,444,12,STARS
1874,56,9,565.24,4,4,4,444,12,STARS
9120,43,22,564.37,4,4,4,444,12,STARS
19909,29,14,564.28,4,4,4,444,12,STARS
3065,236,18,564.19,3,4,4,344,11,BIG SPENDER
18087,57,7,563.24,4,4,4,444,12,STARS
22893,15,10,562.67,4,4,4,444,12,STARS
22924,0,16,562.54,4,4,4,444,12,STARS
14108,46,4,562.29,4,4,4,444,12,STARS
5917,35,14,561.52,4,4,4,444,12,STARS
17255,45,6,560.4,4,4,4,444,12,STARS
17888,130,16,560.37,4,4,4,444,12,STARS
13523,261,17,559.36,3,4,4,344,11,BIG SPENDER
8655,87,7,559.26,4,4,4,444,12,STARS
9281,139,13,558.63,4,4,4,444,12,STARS
3981,0,12,557.76,4,4,4,444,12,STARS
18424,83,16,557.37,4,4,4,444,12,STARS
18271,54,12,556.28,4,4,4,444,12,STARS
18155,387,10,556.17,3,4,4,344,11,BIG SPENDER
6375,3,18,556.09,4,4,4,444,12,STARS
7792,292,8,556.07,3,4,4,344,11,BIG SPENDER
14453,13,30,555.46,4,4,4,444,12,STARS
14646,93,8,555.31,4,4,4,444,12,STARS
9612,25,19,555.2,4,4,4,444,12,STARS
850,237,6,553.71,3,4,4,344,11,BIG SPENDER
4119,74,10,552.35,4,4,4,444,12,STARS
20676,222,13,551.99,3,4,4,344,11,BIG SPENDER
10954,42,11,551.46,4,4,4,444,12,STARS
12489,11,19,551.37,4,4,4,444,12,STARS
3415,113,5,551.0,4,4,4,444,12,STARS
8715,221,19,550.88,3,4,4,344,11,BIG SPENDER
14910,285,9,550.67,3,4,4,344,11,BIG SPENDER
5649,78,8,550.06,4,4,4,444,12,STARS
21529,117,9,549.61,4,4,4,444,12,STARS
12191,175,7,548.65,4,4,4,444,12,STARS
16607,29,16,548.03,4,4,4,444,12,STARS
10258,2,12,547.57,4,4,4,444,12,STARS
14661,449,6,546.53,3,4,4,344,11,BIG SPENDER
7377,66,16,545.68,4,4,4,444,12,STARS
7152,357,7,545.47,3,4,4,344,11,BIG SPENDER
7516,77,10,545.22,4,4,4,444,12,STARS
23000,120,4,544.86,4,4,4,444,12,STARS
15238,463,1,544.83,3,1,4,314,8,BIG SPENDER
13903,7,18,543.83,4,4,4,444,12,STARS
13475,308,9,542.63,3,4,4,344,11,BIG SPENDER
5677,149,5,542.1,4,4,4,444,12,STARS
18050,62,24,542.01,4,4,4,444,12,STARS
5145,75,26,541.9,4,4,4,444,12,STARS
14084,243,10,541.66,3,4,4,344,11,BIG SPENDER
12750,28,10,539.98,4,4,4,444,12,STARS
6225,6,14,539.56,4,4,4,444,12,STARS
19947,98,19,539.11,4,4,4,444,12,STARS
12056,98,14,538.62,4,4,4,444,12,STARS
300,4,22,538.43,4,4,4,444,12,STARS
11572,19,10,537.66,4,4,4,444,12,STARS
21653,31,18,536.66,4,4,4,444,12,STARS
2661,101,11,536.59,4,4,4,444,12,STARS
1669,109,21,536.04,4,4,4,444,12,STARS
10639,37,11,535.91,4,4,4,444,12,STARS
1414,109,10,535.06,4,4,4,444,12,STARS
1791,15,10,534.95,4,4,4,444,12,STARS
17178,105,10,534.87,4,4,4,444,12,STARS
22939,69,9,534.73,4,4,4,444,12,STARS
7649,238,8,534.27,3,4,4,344,11,BIG SPENDER
14930,130,13,534.07,4,4,4,444,12,STARS
19056,8,16,533.64,4,4,4,444,12,STARS
13638,32,14,533.29,4,4,4,444,12,STARS
3356,38,6,532.13,4,4,4,444,12,STARS
3416,105,38,531.84,4,4,4,444,12,STARS
13361,373,4,530.44,3,4,4,344,11,BIG SPENDER
22624,93,13,529.15,4,4,4,444,12,STARS
20594,65,6,527.41,4,4,4,444,12,STARS
5180,24,6,526.8,4,4,4,444,12,STARS
18499,75,8,526.34,4,4,4,444,12,STARS
11483,94,7,525.19,4,4,4,444,12,STARS
15010,4,11,524.89,4,4,4,444,12,STARS
10613,93,13,523.72,4,4,4,444,12,STARS
16718,86,11,523.49,4,4,4,444,12,STARS
20115,55,5,523.2,4,4,4,444,12,STARS
3985,5,21,523.02,4,4,4,444,12,STARS
145,31,23,521.96,4,4,4,444,12,STARS
9965,341,5,521.72,3,4,4,344,11,BIG SPENDER
10517,464,3,521.32,3,3,4,334,10,BIG SPENDER
12108,6,17,521.25,4,4,4,444,12,STARS
20400,49,10,521.01,4,4,4,444,12,STARS
15624,181,10,519.4,4,4,4,444,12,STARS
6244,69,21,519.27,4,4,4,444,12,STARS
5965,246,21,519.26,3,4,4,344,11,BIG SPENDER
4476,8,10,517.78,4,4,4,444,12,STARS
6888,44,14,517.75,4,4,4,444,12,STARS
8027,212,13,517.39,3,4,4,344,11,BIG SPENDER
3041,11,25,517.33,4,4,4,444,12,STARS
6884,200,8,517.26,4,4,4,444,12,STARS
15815,45,11,516.96,4,4,4,444,12,STARS
4755,21,12,516.18,4,4,4,444,12,STARS
13520,99,5,516.05,4,4,4,444,12,STARS
12154,19,7,515.82,4,4,4,444,12,STARS
1690,13,22,515.7,4,4,4,444,12,STARS
8009,10,19,514.4,4,4,4,444,12,STARS
14790,19,7,514.36,4,4,4,444,12,STARS
21421,17,11,513.82,4,4,4,444,12,STARS
9933,159,4,513.49,4,4,4,444,12,STARS
8950,49,6,512.99,4,4,4,444,12,STARS
10924,107,6,512.75,4,4,4,444,12,STARS
10591,450,4,512.64,3,4,4,344,11,BIG SPENDER
16097,43,6,512.13,4,4,4,444,12,STARS
2509,100,6,511.12,4,4,4,444,12,STARS
9208,15,5,510.77,4,4,4,444,12,STARS
11213,152,7,510.31,4,4,4,444,12,STARS
15386,26,11,509.42,4,4,4,444,12,STARS
457,536,3,509.26,1,3,4,134,8,BIG SPENDER
1572,290,9,508.81,3,4,4,344,11,BIG SPENDER
15838,284,7,508.42,3,4,4,344,11,BIG SPENDER
9661,7,11,508.05,4,4,4,444,12,STARS
18573,1,7,507.76,4,4,4,444,12,STARS
15003,492,1,506.97,2,1,4,214,7,BIG SPENDER
17072,56,10,506.48,4,4,4,444,12,STARS
14305,30,16,506.21,4,4,4,444,12,STARS
2928,25,20,505.98,4,4,4,444,12,STARS
21817,153,11,505.19,4,4,4,444,12,STARS
11839,192,9,503.51,4,4,4,444,12,STARS
10306,20,7,503.42,4,4,4,444,12,STARS
11494,36,5,501.52,4,4,4,444,12,STARS
3795,35,16,501.49,4,4,4,444,12,STARS
14403,44,18,501.3,4,4,4,444,12,STARS
14089,15,25,501.28,4,4,4,444,12,STARS
3486,3,9,501.06,4,4,4,444,12,STARS
1973,198,19,500.92,4,4,4,444,12,STARS
8462,60,10,500.63,4,4,4,444,12,STARS
14577,3,7,500.22,4,4,4,444,12,STARS
14940,201,5,499.41,4,4,4,444,12,STARS
12272,16,14,499.06,4,4,4,444,12,STARS
6423,10,22,498.04,4,4,4,444,12,STARS
7526,200,8,498.01,4,4,4,444,12,STARS
14099,296,8,497.76,3,4,4,344,11,BIG SPENDER
4985,27,11,497.12,4,4,4,444,12,STARS
20391,199,9,496.99,4,4,4,444,12,STARS
9975,20,21,495.7,4,4,4,444,12,STARS
23340,47,10,495.45,4,4,4,444,12,STARS
4078,131,13,495.33,4,4,4,444,12,STARS
23313,72,10,495.29,4,4,4,444,12,STARS
22937,83,10,494.61,4,4,4,444,12,STARS
4072,17,17,494.05,4,4,4,444,12,STARS
9651,497,1,493.91,2,1,4,214,7,BIG SPENDER
4780,84,6,493.6,4,4,4,444,12,STARS
23149,0,20,493.48,4,4,4,444,12,STARS
19369,27,14,493.45,4,4,4,444,12,STARS
980,19,8,493.23,4,4,4,444,12,STARS
6432,61,16,492.6,4,4,4,444,12,STARS
8192,8,32,492.17,4,4,4,444,12,STARS
18984,223,11,492.06,3,4,4,344,11,BIG SPENDER
18944,50,27,492.05,4,4,4,444,12,STARS
13609,1,18,491.47,4,4,4,444,12,STARS
4885,144,7,491.41,4,4,4,444,12,STARS
8381,74,9,491.0,4,4,4,444,12,STARS
4945,396,4,490.31,3,4,4,344,11,BIG SPENDER
13122,324,7,490.1,3,4,4,344,11,BIG SPENDER
8665,26,18,490.1,4,4,4,444,12,STARS
21892,15,16,489.7,4,4,4,444,12,STARS
1893,54,15,489.18,4,4,4,444,12,STARS
13332,13,15,488.92,4,4,4,444,12,STARS
609,204,8,488.33,4,4,4,444,12,STARS
6851,269,3,486.85,3,3,4,334,10,BIG SPENDER
18675,418,4,486.54,3,4,4,344,11,BIG SPENDER
11603,48,9,486.04,4,4,4,444,12,STARS
15379,113,4,485.95,4,4,4,444,12,STARS
21791,276,9,484.58,3,4,4,344,11,BIG SPENDER
11515,0,7,484.49,4,4,4,444,12,STARS
5068,63,12,484.14,4,4,4,444,12,STARS
10820,32,8,484.03,4,4,4,444,12,STARS
16640,45,7,483.32,4,4,4,444,12,STARS
3982,60,7,483.18,4,4,4,444,12,STARS
15100,106,21,483.12,4,4,4,444,12,STARS
22802,8,9,483.03,4,4,4,444,12,STARS
22676,74,13,482.72,4,4,4,444,12,STARS
1510,5,16,482.21,4,4,4,444,12,STARS
22099,295,7,482.12,3,4,4,344,11,BIG SPENDER
12600,59,16,481.31,4,4,4,444,12,STARS
11905,96,8,481.3,4,4,4,444,12,STARS
9744,60,13,481.13,4,4,4,444,12,STARS
4766,235,2,480.49,3,3,4,334,10,BIG SPENDER
15385,6,17,480.16,4,4,4,444,12,STARS
19036,43,14,479.43,4,4,4,444,12,STARS
3544,438,6,478.87,3,4,4,344,11,BIG SPENDER
456,222,7,478.53,3,4,4,344,11,BIG SPENDER
14637,13,20,478.0,4,4,4,444,12,STARS
8670,32,9,477.54,4,4,4,444,12,STARS
12559,366,17,477.39,3,4,4,344,11,BIG SPENDER
15637,87,10,477.35,4,4,4,444,12,STARS
20242,20,15,476.75,4,4,4,444,12,STARS
7250,174,5,476.1,4,4,4,444,12,STARS
10719,62,7,476.01,4,4,4,444,12,STARS
8555,38,13,475.53,4,4,4,444,12,STARS
6379,296,5,475.04,3,4,4,344,11,BIG SPENDER
4115,211,16,474.73,3,4,4,344,11,BIG SPENDER
12483,57,10,473.53,4,4,4,444,12,STARS
14491,20,23,473.44,4,4,4,444,12,STARS
8227,338,3,473.33,3,3,4,334,10,BIG SPENDER
19439,184,7,473.07,4,4,4,444,12,STARS
8697,119,12,472.47,4,4,4,444,12,STARS
13171,146,5,472.28,4,4,4,444,12,STARS
18712,225,9,472.25,3,4,4,344,11,BIG SPENDER
22741,175,7,472.21,4,4,4,444,12,STARS
19199,92,6,471.98,4,4,4,444,12,STARS
20824,109,10,471.5,4,4,4,444,12,STARS
1417,199,4,471.44,4,4,4,444,12,STARS
1354,407,2,471.1,3,3,4,334,10,BIG SPENDER
7734,9,10,470.83,4,4,4,444,12,STARS
5104,132,5,470.73,4,4,4,444,12,STARS
4520,41,14,470.45,4,4,4,444,12,STARS
17319,32,9,469.02,4,4,4,444,12,STARS
18866,91,8,468.99,4,4,4,444,12,STARS
2073,536,2,468.53,1,3,4,134,8,BIG SPENDER
11827,48,5,468.36,4,4,4,444,12,STARS
11021,3,11,468.12,4,4,4,444,12,STARS
1171,30,13,468.04,4,4,4,444,12,STARS
8218,21,10,467.78,4,4,4,444,12,STARS
10855,169,7,467.69,4,4,4,444,12,STARS
12983,87,12,467.68,4,4,4,444,12,STARS
6368,335,3,467.62,3,3,4,334,10,BIG SPENDER
11466,135,11,467.13,4,4,4,444,12,STARS
3402,61,12,466.75,4,4,4,444,12,STARS
7721,205,11,466.59,4,4,4,444,12,STARS
836,230,4,466.46,3,4,4,344,11,BIG SPENDER
5403,45,18,466.24,4,4,4,444,12,STARS
11630,93,8,465.39,4,4,4,444,12,STARS
17391,43,15,465.37,4,4,4,444,12,STARS
711,15,17,465.1,4,4,4,444,12,STARS
22909,445,4,465.04,3,4,4,344,11,BIG SPENDER
13708,2,28,464.45,4,4,4,444,12,STARS
16774,115,10,463.89,4,4,4,444,12,STARS
20425,71,8,463.81,4,4,4,444,12,STARS
1176,2,15,462.94,4,4,4,444,12,STARS
16214,54,11,462.5,4,4,4,444,12,STARS
3442,235,6,461.91,3,4,4,344,11,BIG SPENDER
12993,133,8,461.75,4,4,4,444,12,STARS
22607,173,7,461.71,4,4,4,444,12,STARS
3125,384,6,461.35,3,4,4,344,11,BIG SPENDER
19500,14,16,461.31,4,4,4,444,12,STARS
10882,265,6,460.14,3,4,4,344,11,BIG SPENDER
3409,121,10,460.11,4,4,4,444,12,STARS
15305,41,13,459.89,4,4,4,444,12,STARS
16212,233,5,459.85,3,4,4,344,11,BIG SPENDER
12892,107,15,459.8,4,4,4,444,12,STARS
20357,442,7,459.66,3,4,4,344,11,BIG SPENDER
6397,107,11,458.16,4,4,4,444,12,STARS
1610,147,17,458.16,4,4,4,444,12,STARS
808,21,6,458.13,4,4,4,444,12,STARS
7562,55,4,458.02,4,4,4,444,12,STARS
18340,125,6,457.89,4,4,4,444,12,STARS
21321,4,9,457.83,4,4,4,444,12,STARS
21977,239,9,457.17,3,4,4,344,11,BIG SPENDER
19207,18,13,456.81,4,4,4,444,12,STARS
2810,229,5,456.79,3,4,4,344,11,BIG SPENDER
16477,62,13,456.63,4,4,4,444,12,STARS
5893,144,13,456.22,4,4,4,444,12,STARS
22707,22,25,455.95,4,4,4,444,12,STARS
22152,208,10,455.32,3,4,4,344,11,BIG SPENDER
17062,300,9,454.09,3,4,4,344,11,BIG SPENDER
15503,81,8,453.99,4,4,4,444,12,STARS
846,88,7,452.28,4,4,4,444,12,STARS
7906,95,3,451.7,4,3,4,434,11,BIG SPENDER
12579,62,12,451.65,4,4,4,444,12,STARS
6060,164,6,450.32,4,4,4,444,12,STARS
19202,32,7,450.31,4,4,4,444,12,STARS
5867,6,14,450.18,4,4,4,444,12,STARS
11693,32,13,450.18,4,4,4,444,12,STARS
1170,40,11,450.1,4,4,4,444,12,STARS
6089,15,11,450.01,4,4,4,444,12,STARS
19080,459,3,449.41,3,3,4,334,10,BIG SPENDER
1711,23,11,447.95,4,4,4,444,12,STARS
7730,425,6,447.7,3,4,4,344,11,BIG SPENDER
18547,99,7,447.6,4,4,4,444,12,STARS
23071,113,26,447.59,4,4,4,444,12,STARS
21834,191,6,447.41,4,4,4,444,12,STARS
20345,62,6,447.09,4,4,4,444,12,STARS
1661,21,13,446.88,4,4,4,444,12,STARS
4741,106,8,446.75,4,4,4,444,12,STARS
14795,30,18,446.75,4,4,4,444,12,STARS
16119,46,11,446.3,4,4,4,444,12,STARS
5336,3,11,446.06,4,4,4,444,12,STARS
1566,339,5,445.91,3,4,4,344,11,BIG SPENDER
52,53,8,445.68,4,4,4,444,12,STARS
6494,39,12,445.47,4,4,4,444,12,STARS
22665,61,8,445.23,4,4,4,444,12,STARS
16366,172,18,445.21,4,4,4,444,12,STARS
14776,254,5,445.04,3,4,4,344,11,BIG SPENDER
9307,116,8,444.46,4,4,4,444,12,STARS
15528,90,9,444.28,4,4,4,444,12,STARS
16098,68,5,444.27,4,4,4,444,12,STARS
6051,15,9,443.82,4,4,4,444,12,STARS
7791,18,20,443.62,4,4,4,444,12,STARS
9798,88,5,443.41,4,4,4,444,12,STARS
7461,46,12,443.21,4,4,4,444,12,STARS
21619,36,7,443.17,4,4,4,444,12,STARS
8871,475,7,442.74,2,4,4,244,10,BIG SPENDER
11938,24,12,442.56,4,4,4,444,12,STARS
12807,202,7,442.51,4,4,4,444,12,STARS
10242,8,14,442.38,4,4,4,444,12,STARS
12939,106,6,442.35,4,4,4,444,12,STARS
9154,8,15,442.33,4,4,4,444,12,STARS
10027,68,4,441.51,4,4,4,444,12,STARS
3558,261,7,441.36,3,4,4,344,11,BIG SPENDER
21281,40,9,441.05,4,4,4,444,12,STARS
938,108,4,441.01,4,4,4,444,12,STARS
16033,445,2,439.49,3,3,4,334,10,BIG SPENDER
16465,293,4,439.21,3,4,4,344,11,BIG SPENDER
9863,46,17,438.92,4,4,4,444,12,STARS
7596,49,11,438.48,4,4,4,444,12,STARS
5553,233,7,438.06,3,4,4,344,11,BIG SPENDER
8863,108,8,437.7,4,4,4,444,12,STARS
13676,203,8,437.25,4,4,4,444,12,STARS
14081,50,22,436.95,4,4,4,444,12,STARS
9362,510,1,436.91,1,1,4,114,6,BIG SPENDER
5784,46,10,436.85,4,4,4,444,12,STARS
8183,115,12,436.8,4,4,4,444,12,STARS
5988,29,15,436.63,4,4,4,444,12,STARS
7291,36,4,436.04,4,4,4,444,12,STARS
29,65,12,435.81,4,4,4,444,12,STARS
6145,23,12,435.35,4,4,4,444,12,STARS
12941,452,3,434.97,3,3,4,334,10,BIG SPENDER
6799,7,10,434.86,4,4,4,444,12,STARS
2547,135,11,434.74,4,4,4,444,12,STARS
10606,261,12,434.07,3,4,4,344,11,BIG SPENDER
11584,64,7,433.74,4,4,4,444,12,STARS
19906,67,17,433.56,4,4,4,444,12,STARS
13787,126,7,433.54,4,4,4,444,12,STARS
1410,28,6,433.19,4,4,4,444,12,STARS
13078,22,6,433.08,4,4,4,444,12,STARS
3887,23,9,433.05,4,4,4,444,12,STARS
6950,519,1,432.76,1,1,4,114,6,BIG SPENDER
2784,120,8,432.65,4,4,4,444,12,STARS
1741,34,16,432.6,4,4,4,444,12,STARS
10370,0,9,432.58,4,4,4,444,12,STARS
3528,122,15,432.48,4,4,4,444,12,STARS
5956,7,17,432.44,4,4,4,444,12,STARS
15500,273,17,432.43,3,4,4,344,11,BIG SPENDER
14112,18,13,432.01,4,4,4,444,12,STARS
12238,85,10,431.94,4,4,4,444,12,STARS
6022,429,2,431.8,3,3,4,334,10,BIG SPENDER
4474,179,5,431.74,4,4,4,444,12,STARS
12060,45,9,431.66,4,4,4,444,12,STARS
21365,27,11,431.05,4,4,4,444,12,STARS
19708,75,9,430.83,4,4,4,444,12,STARS
18975,43,21,430.71,4,4,4,444,12,STARS
81,276,14,430.69,3,4,4,344,11,BIG SPENDER
10586,54,3,430.32,4,3,4,434,11,BIG SPENDER
14768,17,11,430.19,4,4,4,444,12,STARS
2124,29,8,429.53,4,4,4,444,12,STARS
16715,1,22,429.43,4,4,4,444,12,STARS
6209,130,17,428.8,4,4,4,444,12,STARS
8431,62,10,428.49,4,4,4,444,12,STARS
16319,50,7,428.09,4,4,4,444,12,STARS
6951,17,11,427.9,4,4,4,444,12,STARS
47,24,21,427.8,4,4,4,444,12,STARS
19923,63,11,427.69,4,4,4,444,12,STARS
7955,82,13,427.49,4,4,4,444,12,STARS
20734,449,3,427.36,3,3,4,334,10,BIG SPENDER
23096,100,4,426.99,4,4,4,444,12,STARS
3015,144,9,426.89,4,4,4,444,12,STARS
14568,114,21,426.39,4,4,4,444,12,STARS
19627,6,17,426.27,4,4,4,444,12,STARS
3110,218,6,426.12,3,4,4,344,11,BIG SPENDER
5034,21,10,426.02,4,4,4,444,12,STARS
11390,109,8,425.96,4,4,4,444,12,STARS
5386,2,13,425.96,4,4,4,444,12,STARS
12058,231,3,425.83,3,3,4,334,10,BIG SPENDER
3428,61,10,425.71,4,4,4,444,12,STARS
12747,123,15,425.66,4,4,4,444,12,STARS
16466,61,10,425.56,4,4,4,444,12,STARS
14314,3,9,425.46,4,4,4,444,12,STARS
14118,139,10,425.38,4,4,4,444,12,STARS
9531,39,11,424.93,4,4,4,444,12,STARS
11055,25,7,424.49,4,4,4,444,12,STARS
3229,38,15,424.41,4,4,4,444,12,STARS
8398,7,5,424.11,4,4,4,444,12,STARS
9870,166,8,423.91,4,4,4,444,12,STARS
8634,108,7,423.91,4,4,4,444,12,STARS
9000,95,5,423.86,4,4,4,444,12,STARS
12102,11,11,423.17,4,4,4,444,12,STARS
9666,49,11,422.96,4,4,4,444,12,STARS
23041,15,10,422.75,4,4,4,444,12,STARS
13588,119,5,422.7,4,4,4,444,12,STARS
15033,461,2,422.66,3,3,4,334,10,BIG SPENDER
10879,35,19,422.4,4,4,4,444,12,STARS
5401,4,4,422.36,4,4,4,444,12,STARS
12934,14,22,422.23,4,4,4,444,12,STARS
5550,339,8,422.2,3,4,4,344,11,BIG SPENDER
22532,223,12,421.04,3,4,4,344,11,BIG SPENDER
9446,15,19,420.85,4,4,4,444,12,STARS
2308,118,3,420.81,4,3,4,434,11,BIG SPENDER
4864,46,6,420.37,4,4,4,444,12,STARS
8017,41,17,420.17,4,4,4,444,12,STARS
16340,238,5,419.5,3,4,4,344,11,BIG SPENDER
7471,52,14,419.44,4,4,4,444,12,STARS
15770,21,10,417.72,4,4,4,444,12,STARS
11069,23,24,417.68,4,4,4,444,12,STARS
11771,25,12,417.47,4,4,4,444,12,STARS
1488,79,4,417.24,4,4,4,444,12,STARS
11634,349,10,417.19,3,4,4,344,11,BIG SPENDER
19156,199,9,417.09,4,4,4,444,12,STARS
1765,26,7,417.04,4,4,4,444,12,STARS
161,29,11,416.91,4,4,4,444,12,STARS
5527,15,29,416.7,4,4,4,444,12,STARS
21907,153,5,416.69,4,4,4,444,12,STARS
22355,20,24,416.63,4,4,4,444,12,STARS
22436,55,7,416.09,4,4,4,444,12,STARS
19737,23,7,416.09,4,4,4,444,12,STARS
3157,95,10,415.81,4,4,4,444,12,STARS
3948,160,14,415.57,4,4,4,444,12,STARS
18496,25,10,415.42,4,4,4,444,12,STARS
1167,73,8,415.29,4,4,4,444,12,STARS
6187,40,10,415.23,4,4,4,444,12,STARS
22930,98,5,415.23,4,4,4,444,12,STARS
10768,66,12,415.03,4,4,4,444,12,STARS
4478,8,14,415.02,4,4,4,444,12,STARS
12843,21,14,414.94,4,4,4,444,12,STARS
6273,168,14,414.86,4,4,4,444,12,STARS
6562,17,13,414.55,4,4,4,444,12,STARS
18787,47,10,414.51,4,4,4,444,12,STARS
15298,2,12,414.19,4,4,4,444,12,STARS
5808,42,6,413.79,4,4,4,444,12,STARS
7969,9,11,413.24,4,4,4,444,12,STARS
18915,38,6,413.05,4,4,4,444,12,STARS
13823,71,7,413.03,4,4,4,444,12,STARS
323,8,9,412.75,4,4,4,444,12,STARS
12024,158,11,412.47,4,4,4,444,12,STARS
13453,168,7,412.39,4,4,4,444,12,STARS
1551,16,6,411.89,4,4,4,444,12,STARS
339,221,5,411.84,3,4,4,344,11,BIG SPENDER
22594,66,26,411.66,4,4,4,444,12,STARS
691,2,13,411.62,4,4,4,444,12,STARS
19320,5,9,411.55,4,4,4,444,12,STARS
11227,95,4,411.44,4,4,4,444,12,STARS
20740,124,9,411.07,4,4,4,444,12,STARS
10339,24,12,411.04,4,4,4,444,12,STARS
19820,136,6,410.59,4,4,4,444,12,STARS
2021,119,8,409.91,4,4,4,444,12,STARS
11093,206,8,409.88,4,4,4,444,12,STARS
3614,197,9,409.5,4,4,4,444,12,STARS
3812,153,4,409.21,4,4,4,444,12,STARS
17863,68,5,409.19,4,4,4,444,12,STARS
10600,6,27,408.86,4,4,4,444,12,STARS
22883,34,19,408.71,4,4,4,444,12,STARS
21475,30,11,408.48,4,4,4,444,12,STARS
13094,56,6,408.36,4,4,4,444,12,STARS
21878,41,10,408.29,4,4,4,444,12,STARS
13275,19,13,408.26,4,4,4,444,12,STARS
13782,396,12,408.21,3,4,4,344,11,BIG SPENDER
2223,20,10,408.03,4,4,4,444,12,STARS
16484,35,9,407.45,4,4,4,444,12,STARS
6663,128,12,407.06,4,4,4,444,12,STARS
9206,22,20,406.53,4,4,4,444,12,STARS
4440,20,13,405.91,4,4,4,444,12,STARS
13487,72,11,405.31,4,4,4,444,12,STARS
11066,44,15,404.96,4,4,4,444,12,STARS
3413,124,8,404.77,4,4,4,444,12,STARS
20985,45,6,404.45,4,4,4,444,12,STARS
3332,3,10,404.45,4,4,4,444,12,STARS
14996,16,7,404.36,4,4,4,444,12,STARS
4683,42,5,404.34,4,4,4,444,12,STARS
13546,13,12,404.33,4,4,4,444,12,STARS
20504,132,8,404.31,4,4,4,444,12,STARS
6872,2,4,403.83,4,4,4,444,12,STARS
4828,21,9,403.69,4,4,4,444,12,STARS
1205,321,6,403.25,3,4,4,344,11,BIG SPENDER
2108,39,8,402.94,4,4,4,444,12,STARS
2081,187,9,402.89,4,4,4,444,12,STARS
2629,214,8,402.79,3,4,4,344,11,BIG SPENDER
6761,24,12,402.22,4,4,4,444,12,STARS
9750,31,9,401.76,4,4,4,444,12,STARS
4594,258,4,401.64,3,4,4,344,11,BIG SPENDER
13384,98,7,401.27,4,4,4,444,12,STARS
4503,98,9,401.21,4,4,4,444,12,STARS
